ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;Classe_Voto_Laurea;Genere;LAU
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;106-110;M;428
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;106-110;F;757
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;101-105;M;378
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;101-105;F;608
2021;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;66-90;M;340
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;106-110;F;690
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;voto non previsto;F;2
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;91-100;M;688
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;66-90;M;373
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;91-100;F;837
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;voto non previsto;M;2
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;110 e lode;M;431
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;106-110;M;468
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;101-105;M;444
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;101-105;F;589
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;66-90;F;366
2021;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;110 e lode;F;606
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;110 e lode;F;3471
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;91-100;M;2134
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;91-100;F;2403
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;66-90;M;935
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;110 e lode;M;2264
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;106-110;M;1730
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;106-110;F;2594
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;101-105;M;1469
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;101-105;F;2116
2021;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;66-90;F;786
2021;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;110 e lode;F;501
2021;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;voto non previsto;F;1
2021;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;91-100;M;727
2021;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;91-100;F;963
2021;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;66-90;M;305
2021;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;voto non previsto;M;1
2021;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;106-110;M;261
2021;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;106-110;F;470
2021;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;101-105;M;316
2021;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;101-105;F;508
2021;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;110 e lode;M;284
2021;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;66-90;F;340
2021;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;106-110;M;134
2021;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;91-100;M;345
2021;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;91-100;F;543
2021;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;66-90;M;188
2021;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;66-90;F;173
2021;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;110 e lode;F;317
2021;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;106-110;F;370
2021;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;101-105;M;153
2021;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;101-105;F;399
2021;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;110 e lode;M;102
2021;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;110 e lode;M;362
2021;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;91-100;M;401
2021;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;91-100;F;251
2021;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;66-90;M;185
2021;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;66-90;F;98
2021;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;106-110;M;267
2021;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;106-110;F;336
2021;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;110 e lode;F;435
2021;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;101-105;F;198
2021;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;101-105;M;265
2021;04301;Macerata - Università degli studi;Marche;CENTRO;110 e lode;F;452
2021;04301;Macerata - Università degli studi;Marche;CENTRO;voto non previsto;M;2
2021;04301;Macerata - Università degli studi;Marche;CENTRO;voto non previsto;F;1
2021;04301;Macerata - Università degli studi;Marche;CENTRO;91-100;M;115
2021;04301;Macerata - Università degli studi;Marche;CENTRO;91-100;F;418
2021;04301;Macerata - Università degli studi;Marche;CENTRO;66-90;M;37
2021;04301;Macerata - Università degli studi;Marche;CENTRO;110 e lode;M;124
2021;04301;Macerata - Università degli studi;Marche;CENTRO;106-110;M;89
2021;04301;Macerata - Università degli studi;Marche;CENTRO;106-110;F;353
2021;04301;Macerata - Università degli studi;Marche;CENTRO;101-105;M;99
2021;04301;Macerata - Università degli studi;Marche;CENTRO;101-105;F;365
2021;04301;Macerata - Università degli studi;Marche;CENTRO;66-90;F;64
2021;04302;Camerino - Università degli studi;Marche;CENTRO;110 e lode;M;95
2021;04302;Camerino - Università degli studi;Marche;CENTRO;66-90;M;65
2021;04302;Camerino - Università degli studi;Marche;CENTRO;91-100;F;112
2021;04302;Camerino - Università degli studi;Marche;CENTRO;66-90;F;48
2021;04302;Camerino - Università degli studi;Marche;CENTRO;106-110;M;84
2021;04302;Camerino - Università degli studi;Marche;CENTRO;106-110;F;101
2021;04302;Camerino - Università degli studi;Marche;CENTRO;101-105;F;69
2021;04302;Camerino - Università degli studi;Marche;CENTRO;101-105;M;90
2021;04302;Camerino - Università degli studi;Marche;CENTRO;91-100;M;122
2021;04302;Camerino - Università degli studi;Marche;CENTRO;110 e lode;F;140
2021;04801;Firenze - Università degli studi;Toscana;CENTRO;91-100;F;1324
2021;04801;Firenze - Università degli studi;Toscana;CENTRO;91-100;M;1004
2021;04801;Firenze - Università degli studi;Toscana;CENTRO;66-90;M;286
2021;04801;Firenze - Università degli studi;Toscana;CENTRO;66-90;F;305
2021;04801;Firenze - Università degli studi;Toscana;CENTRO;110 e lode;M;1004
2021;04801;Firenze - Università degli studi;Toscana;CENTRO;106-110;M;899
2021;04801;Firenze - Università degli studi;Toscana;CENTRO;106-110;F;1375
2021;04801;Firenze - Università degli studi;Toscana;CENTRO;101-105;M;840
2021;04801;Firenze - Università degli studi;Toscana;CENTRO;101-105;F;1227
2021;04801;Firenze - Università degli studi;Toscana;CENTRO;110 e lode;F;1662
2021;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;106-110;M;9
2021;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;91-100;M;1
2021;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;91-100;F;6
2021;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;101-105;F;10
2021;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;110 e lode;F;18
2021;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;106-110;F;15
2021;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;101-105;M;3
2021;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;110 e lode;M;9
2021;05001;Pisa - Università degli studi;Toscana;CENTRO;66-90;F;159
2021;05001;Pisa - Università degli studi;Toscana;CENTRO;101-105;F;739
2021;05001;Pisa - Università degli studi;Toscana;CENTRO;voto non previsto;M;2
2021;05001;Pisa - Università degli studi;Toscana;CENTRO;91-100;M;961
2021;05001;Pisa - Università degli studi;Toscana;CENTRO;91-100;F;873
2021;05001;Pisa - Università degli studi;Toscana;CENTRO;66-90;M;238
2021;05001;Pisa - Università degli studi;Toscana;CENTRO;110 e lode;F;1254
2021;05001;Pisa - Università degli studi;Toscana;CENTRO;106-110;M;772
2021;05001;Pisa - Università degli studi;Toscana;CENTRO;106-110;F;986
2021;05001;Pisa - Università degli studi;Toscana;CENTRO;101-105;M;674
2021;05001;Pisa - Università degli studi;Toscana;CENTRO;110 e lode;M;1059
2021;05201;Siena - Università degli studi;Toscana;CENTRO;110 e lode;F;613
2021;05201;Siena - Università degli studi;Toscana;CENTRO;91-100;M;264
2021;05201;Siena - Università degli studi;Toscana;CENTRO;91-100;F;377
2021;05201;Siena - Università degli studi;Toscana;CENTRO;66-90;M;183
2021;05201;Siena - Università degli studi;Toscana;CENTRO;110 e lode;M;288
2021;05201;Siena - Università degli studi;Toscana;CENTRO;106-110;M;259
2021;05201;Siena - Università degli studi;Toscana;CENTRO;106-110;F;472
2021;05201;Siena - Università degli studi;Toscana;CENTRO;101-105;M;203
2021;05201;Siena - Università degli studi;Toscana;CENTRO;101-105;F;357
2021;05201;Siena - Università degli studi;Toscana;CENTRO;66-90;F;142
2021;05202;Siena - Università per stranieri;Toscana;CENTRO;110 e lode;F;82
2021;05202;Siena - Università per stranieri;Toscana;CENTRO;91-100;F;106
2021;05202;Siena - Università per stranieri;Toscana;CENTRO;66-90;M;2
2021;05202;Siena - Università per stranieri;Toscana;CENTRO;91-100;M;25
2021;05202;Siena - Università per stranieri;Toscana;CENTRO;110 e lode;M;12
2021;05202;Siena - Università per stranieri;Toscana;CENTRO;106-110;F;74
2021;05202;Siena - Università per stranieri;Toscana;CENTRO;101-105;M;13
2021;05202;Siena - Università per stranieri;Toscana;CENTRO;101-105;F;84
2021;05202;Siena - Università per stranieri;Toscana;CENTRO;66-90;F;18
2021;05202;Siena - Università per stranieri;Toscana;CENTRO;106-110;M;12
2021;05401;Perugia - Università degli studi;Umbria;CENTRO;110 e lode;F;950
2021;05401;Perugia - Università degli studi;Umbria;CENTRO;voto non previsto;F;1
2021;05401;Perugia - Università degli studi;Umbria;CENTRO;91-100;M;458
2021;05401;Perugia - Università degli studi;Umbria;CENTRO;91-100;F;473
2021;05401;Perugia - Università degli studi;Umbria;CENTRO;66-90;M;121
2021;05401;Perugia - Università degli studi;Umbria;CENTRO;110 e lode;M;533
2021;05401;Perugia - Università degli studi;Umbria;CENTRO;106-110;M;340
2021;05401;Perugia - Università degli studi;Umbria;CENTRO;106-110;F;612
2021;05401;Perugia - Università degli studi;Umbria;CENTRO;101-105;M;300
2021;05401;Perugia - Università degli studi;Umbria;CENTRO;101-105;F;484
2021;05401;Perugia - Università degli studi;Umbria;CENTRO;66-90;F;111
2021;05403;Perugia - Università per stranieri;Umbria;CENTRO;91-100;M;11
2021;05403;Perugia - Università per stranieri;Umbria;CENTRO;91-100;F;13
2021;05403;Perugia - Università per stranieri;Umbria;CENTRO;110 e lode;M;11
2021;05403;Perugia - Università per stranieri;Umbria;CENTRO;66-90;M;7
2021;05403;Perugia - Università per stranieri;Umbria;CENTRO;66-90;F;4
2021;05403;Perugia - Università per stranieri;Umbria;CENTRO;106-110;M;13
2021;05403;Perugia - Università per stranieri;Umbria;CENTRO;106-110;F;28
2021;05403;Perugia - Università per stranieri;Umbria;CENTRO;101-105;F;19
2021;05403;Perugia - Università per stranieri;Umbria;CENTRO;101-105;M;4
2021;05403;Perugia - Università per stranieri;Umbria;CENTRO;110 e lode;F;58
2021;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;110 e lode;F;296
2021;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;91-100;M;157
2021;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;91-100;F;184
2021;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;66-90;M;51
2021;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;110 e lode;M;177
2021;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;106-110;M;202
2021;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;106-110;F;180
2021;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;101-105;M;138
2021;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;101-105;F;151
2021;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;66-90;F;40
2021;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;106-110;M;1596
2021;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;91-100;M;1737
2021;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;91-100;F;2334
2021;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;66-90;M;799
2021;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;66-90;F;790
2021;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;106-110;F;2505
2021;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;101-105;M;1189
2021;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;101-105;F;1995
2021;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;110 e lode;F;4152
2021;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;110 e lode;M;2290
2021;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;106-110;M;453
2021;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;91-100;M;511
2021;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;91-100;F;615
2021;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;66-90;M;245
2021;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;66-90;F;209
2021;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;110 e lode;F;1147
2021;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;106-110;F;674
2021;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;101-105;M;374
2021;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;101-105;F;483
2021;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;110 e lode;M;772
2021;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;110 e lode;M;93
2021;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;91-100;F;227
2021;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;91-100;M;129
2021;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;66-90;F;45
2021;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;106-110;M;78
2021;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;106-110;F;226
2021;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;101-105;M;66
2021;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;101-105;F;171
2021;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;66-90;M;64
2021;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;110 e lode;F;436
2021;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;106-110;M;503
2021;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;91-100;M;328
2021;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;91-100;F;188
2021;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;66-90;M;104
2021;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;66-90;F;28
2021;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;110 e lode;F;480
2021;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;106-110;F;487
2021;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;101-105;M;345
2021;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;101-105;F;239
2021;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;110 e lode;M;500
2021;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;110 e lode;F;59
2021;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;91-100;F;32
2021;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;66-90;M;46
2021;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;91-100;M;115
2021;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;110 e lode;M;88
2021;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;106-110;F;35
2021;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;101-105;M;63
2021;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;101-105;F;26
2021;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;66-90;F;8
2021;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;106-110;M;71
2021;05807;Roma - III Università degli studi;Lazio;CENTRO;110 e lode;M;536
2021;05807;Roma - III Università degli studi;Lazio;CENTRO;voto non previsto;M;1
2021;05807;Roma - III Università degli studi;Lazio;CENTRO;voto non previsto;F;5
2021;05807;Roma - III Università degli studi;Lazio;CENTRO;91-100;M;602
2021;05807;Roma - III Università degli studi;Lazio;CENTRO;91-100;F;954
2021;05807;Roma - III Università degli studi;Lazio;CENTRO;66-90;F;168
2021;05807;Roma - III Università degli studi;Lazio;CENTRO;110 e lode;F;940
2021;05807;Roma - III Università degli studi;Lazio;CENTRO;106-110;M;427
2021;05807;Roma - III Università degli studi;Lazio;CENTRO;106-110;F;709
2021;05807;Roma - III Università degli studi;Lazio;CENTRO;101-105;M;378
2021;05807;Roma - III Università degli studi;Lazio;CENTRO;101-105;F;693
2021;05807;Roma - III Università degli studi;Lazio;CENTRO;66-90;M;246
